countrycode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
391,1080-NDGAE,28/09/2012,4589989662,17/09/2012,17/10/2012,94.16,Yes,18/10/2012,Paper,31,1
818,3568-JJMFW,09/01/2012,9314335308,17/09/2012,17/10/2012,67.58,Yes,04/10/2012,Electronic,17,0
818,3271-HYHDN,28/04/2013,1470244634,18/09/2012,18/10/2012,24.33,No,21/09/2012,Paper,3,0
818,7946-HJDUR,21/02/2012,2281124725,18/09/2012,18/10/2012,27.37,No,13/10/2012,Electronic,25,0
897,8942-ERSWK,11/01/2013,3110080050,18/09/2012,18/10/2012,13.06,No,30/09/2012,Paper,12,0
770,9323-NDIOV,09/07/2012,8996690503,18/09/2012,18/10/2012,61.32,Yes,25/10/2012,Electronic,37,7
770,7050-KQLDO,29/09/2012,2884857136,19/09/2012,19/10/2012,52.53,No,13/10/2012,Paper,24,0
770,7856-ODQFO,05/08/2012,4464051329,19/09/2012,19/10/2012,41.41,Yes,17/10/2012,Electronic,28,0
770,2447-JCFGW,31/07/2012,6712328426,19/09/2012,19/10/2012,33.62,No,10/10/2012,Electronic,21,0
818,5924-UOPGH,06/06/2013,8969881000,19/09/2012,19/10/2012,91.64,No,10/10/2012,Paper,21,0
391,9841-XLGBV,03/01/2013,9983237240,19/09/2012,19/10/2012,38.25,No,13/10/2012,Paper,24,0
818,5875-VZQCZ,15/07/2013,7495748603,20/09/2012,20/10/2012,63.66,No,17/10/2012,Paper,27,0
406,7938-EVASK,15/12/2012,7498359819,21/09/2012,21/10/2012,72.75,No,25/10/2012,Paper,34,4
770,6831-FIODB,08/05/2013,7578902156,21/09/2012,21/10/2012,33.25,Yes,03/11/2012,Paper,43,13
818,5148-SYKLB,28/08/2013,7837870930,21/09/2012,21/10/2012,73.69,Yes,07/11/2012,Paper,47,17
818,5148-SYKLB,28/08/2013,9982124268,21/09/2012,21/10/2012,59,Yes,28/10/2012,Paper,37,7
818,8102-ABPKQ,29/08/2013,3197860193,22/09/2012,22/10/2012,32.86,No,02/11/2012,Paper,41,11
391,0187-ERLSR,31/07/2013,4063317759,22/09/2012,22/10/2012,65.26,Yes,11/10/2012,Paper,19,0
818,5924-UOPGH,06/06/2013,5551365805,22/09/2012,22/10/2012,96.58,No,07/10/2012,Paper,15,0
406,4640-FGEJI,04/04/2013,203036054,23/09/2012,23/10/2012,64.6,No,15/10/2012,Paper,22,0
770,7758-WKLVM,06/02/2012,1767317198,23/09/2012,23/10/2012,41.7,No,30/10/2012,Electronic,37,7
391,2423-QOKIO,11/05/2013,6522487147,23/09/2012,23/10/2012,73.15,No,18/10/2012,Paper,25,0
818,8102-ABPKQ,29/08/2013,8390889307,23/09/2012,23/10/2012,67.92,Yes,06/11/2012,Paper,44,14
391,6160-HCSFI,10/01/2013,3524586307,24/09/2012,24/10/2012,55.36,No,16/10/2012,Paper,22,0
391,8156-PCYBM,03/03/2012,9538369066,24/09/2012,24/10/2012,85.49,No,20/10/2012,Electronic,26,0
818,6627-ELFBK,26/11/2012,4360072261,25/09/2012,25/10/2012,36.04,No,22/10/2012,Paper,27,0
391,9014-WENVB,03/08/2013,4565113116,25/09/2012,25/10/2012,69.46,No,02/11/2012,Paper,38,8
406,9117-LYRCE,05/07/2013,5400778193,25/09/2012,25/10/2012,37.19,No,01/11/2012,Paper,37,7
406,6048-QPZCF,13/07/2012,6040813966,25/09/2012,25/10/2012,84.23,No,30/09/2012,Electronic,5,0
770,7856-ODQFO,05/08/2012,9111152226,25/09/2012,25/10/2012,44.24,No,19/10/2012,Electronic,24,0
391,9014-WENVB,03/08/2013,9312710244,25/09/2012,25/10/2012,59.56,No,17/10/2012,Paper,22,0
406,4640-FGEJI,04/04/2013,9574377731,25/09/2012,25/10/2012,93.51,No,24/10/2012,Paper,29,0
818,5875-VZQCZ,15/07/2013,1519561145,26/09/2012,26/10/2012,56.57,No,27/10/2012,Paper,31,1
406,8976-AMJEO,03/03/2012,2514985347,26/09/2012,26/10/2012,53.18,No,16/10/2012,Electronic,20,0
391,0709-LZRJV,20/06/2013,608905626,27/09/2012,27/10/2012,61.07,No,23/10/2012,Paper,26,0
770,7228-LEPPM,30/04/2012,3824960117,27/09/2012,27/10/2012,35.48,No,09/11/2012,Electronic,43,13
818,8102-ABPKQ,29/08/2013,4902403664,27/09/2012,27/10/2012,58.99,Yes,08/11/2012,Paper,42,12
897,3676-CQAIF,29/07/2013,6197031775,27/09/2012,27/10/2012,63.21,No,10/11/2012,Paper,44,14
897,9286-VLKMI,13/02/2013,6974701547,27/09/2012,27/10/2012,14.22,No,04/10/2012,Paper,7,0
818,5148-SYKLB,28/08/2013,121797094,28/09/2012,28/10/2012,89.15,No,30/10/2012,Paper,32,2
406,4092-ZAVRG,19/05/2012,607578995,28/09/2012,28/10/2012,60.14,No,04/10/2012,Electronic,6,0
391,5529-TBPGK,09/08/2013,3978972752,28/09/2012,28/10/2012,86.59,No,30/10/2012,Paper,32,2
897,9883-SDWFS,08/07/2013,6195238206,28/09/2012,28/10/2012,14.05,No,01/11/2012,Paper,34,4
406,9725-EZTEJ,17/03/2012,6265099337,28/09/2012,28/10/2012,55.54,Yes,30/10/2012,Electronic,32,2
391,5196-TWQXF,20/06/2012,6878013470,28/09/2012,28/10/2012,51.1,No,17/10/2012,Electronic,19,0
770,4460-ZXNDN,27/06/2013,7372412216,28/09/2012,28/10/2012,90.57,No,02/11/2012,Paper,35,5
770,0706-NRGUP,09/04/2013,7577985769,28/09/2012,28/10/2012,21,No,24/10/2012,Paper,26,0
391,3598-DNURW,29/08/2012,3162263646,29/09/2012,29/10/2012,90.91,No,19/10/2012,Electronic,20,0
406,4651-PMEXQ,04/07/2012,3655387597,29/09/2012,29/10/2012,63.1,No,21/10/2012,Electronic,22,0
897,6177-VTITE,26/10/2012,4751641138,29/09/2012,29/10/2012,34.5,No,16/10/2012,Paper,17,0
391,9174-IYKOC,27/11/2012,5031980496,29/09/2012,29/10/2012,66.8,No,29/10/2012,Paper,30,0
391,9174-IYKOC,27/11/2012,7615433776,29/09/2012,29/10/2012,80.71,No,27/10/2012,Paper,28,0
897,7654-DOLHO,04/04/2012,7977287829,29/09/2012,29/10/2012,46.41,No,23/10/2012,Electronic,24,0
391,2676-DZINU,19/10/2012,1376441638,30/09/2012,30/10/2012,81.25,No,22/10/2012,Paper,22,0
897,0688-XNJRO,24/06/2012,3913519192,30/09/2012,30/10/2012,46.4,No,14/11/2012,Electronic,45,15
770,0625-TNJFG,15/08/2013,4755000748,30/09/2012,30/10/2012,74.49,No,24/10/2012,Paper,24,0
770,0625-TNJFG,15/08/2013,4788766053,30/09/2012,30/10/2012,39.69,No,31/10/2012,Paper,31,1
406,0783-PEPYR,27/11/2013,8382421151,30/09/2012,30/10/2012,87.36,Yes,18/11/2012,Paper,49,19
818,8887-NCUZC,22/01/2013,2384851679,01/10/2012,31/10/2012,42,No,24/10/2012,Paper,23,0
406,6833-ETVHD,30/04/2012,5480294344,01/10/2012,31/10/2012,74.56,No,20/10/2012,Electronic,19,0
770,4460-ZXNDN,27/06/2013,5670127659,01/10/2012,31/10/2012,59.6,Yes,03/11/2012,Paper,33,3
770,4460-ZXNDN,27/06/2013,7364920654,01/10/2012,31/10/2012,58.19,Yes,21/11/2012,Paper,51,21
391,2423-QOKIO,11/05/2013,3138040805,02/10/2012,01/11/2012,75.21,No,01/11/2012,Paper,30,0
391,7329-TWKLF,20/11/2013,4672194108,02/10/2012,01/11/2012,42.35,No,04/11/2012,Paper,33,3
391,2676-DZINU,19/10/2012,4677673825,02/10/2012,01/11/2012,47.07,No,21/10/2012,Paper,19,0
391,9212-BTDMX,22/04/2012,6354957025,02/10/2012,01/11/2012,57.33,No,19/10/2012,Electronic,17,0
770,0465-DTULQ,04/03/2013,7655234333,03/10/2012,02/11/2012,49.85,No,07/11/2012,Paper,35,5
770,7758-WKLVM,06/02/2012,4364390277,04/10/2012,03/11/2012,94.52,Yes,27/11/2012,Electronic,54,24
391,7209-MDWKR,09/10/2013,5743371067,04/10/2012,03/11/2012,55.88,No,14/11/2012,Paper,41,11
818,5613-UHVMG,31/05/2012,8713304663,04/10/2012,03/11/2012,64.59,Yes,26/11/2012,Electronic,53,23
391,6632-CGYHU,08/01/2013,524611481,05/10/2012,04/11/2012,57.86,No,23/10/2012,Paper,18,0
818,3568-JJMFW,09/01/2012,2717531125,05/10/2012,04/11/2012,83.13,Yes,28/10/2012,Electronic,23,0
897,9250-VHLWY,03/06/2013,3121730234,05/10/2012,04/11/2012,48.87,No,26/10/2012,Paper,21,0
391,2125-HJDLA,22/05/2012,6059076054,05/10/2012,04/11/2012,32.05,No,31/10/2012,Electronic,26,0
406,9322-YCTQO,06/04/2012,6762807531,05/10/2012,04/11/2012,97.91,No,08/11/2012,Electronic,34,4
897,7654-DOLHO,04/04/2012,7719614573,05/10/2012,04/11/2012,43.97,No,02/11/2012,Electronic,28,0
770,4460-ZXNDN,27/06/2013,485064626,06/10/2012,05/11/2012,80.31,No,13/11/2012,Paper,38,8
897,7654-DOLHO,04/04/2012,3511077910,06/10/2012,05/11/2012,47.44,No,04/11/2012,Electronic,29,0
406,9725-EZTEJ,17/03/2012,4305549852,06/10/2012,05/11/2012,60.57,Yes,30/10/2012,Electronic,24,0
770,7856-ODQFO,05/08/2012,7949269803,07/10/2012,06/11/2012,44.83,No,23/10/2012,Electronic,16,0
818,7695-NKUXM,21/11/2012,9268191212,07/10/2012,06/11/2012,47.52,No,21/10/2012,Paper,14,0
406,1447-YZKCL,10/08/2012,6470819411,08/10/2012,07/11/2012,44.77,No,12/11/2012,Electronic,35,5
897,9460-VAZGD,10/08/2013,9555357249,08/10/2012,07/11/2012,35.8,No,29/10/2012,Paper,21,0
770,4460-ZXNDN,27/06/2013,1539382510,09/10/2012,08/11/2012,76.79,Yes,01/12/2012,Paper,53,23
770,7758-WKLVM,06/02/2012,3089793704,09/10/2012,08/11/2012,56.82,No,10/11/2012,Electronic,32,2
897,9883-SDWFS,08/07/2013,9092385558,09/10/2012,08/11/2012,18.77,No,09/11/2012,Paper,31,1
770,9149-MATVB,30/04/2013,1267973660,10/10/2012,09/11/2012,45.31,No,09/11/2012,Paper,30,0
818,8364-UWVLM,10/11/2012,9242384432,10/10/2012,09/11/2012,105.85,No,31/10/2012,Paper,21,0
818,3568-JJMFW,09/01/2012,6495779635,11/10/2012,10/11/2012,89.28,Yes,07/11/2012,Electronic,27,0
406,9117-LYRCE,05/07/2013,8420453376,11/10/2012,10/11/2012,86.6,No,13/11/2012,Paper,33,3
391,6160-HCSFI,10/01/2013,3461153482,12/10/2012,11/11/2012,88.47,No,07/11/2012,Paper,26,0
391,8820-BLYDZ,19/03/2013,213324193,13/10/2012,12/11/2012,66.12,No,22/10/2012,Paper,9,0
818,1604-LIFKX,16/03/2013,676551273,13/10/2012,12/11/2012,82.74,No,01/12/2012,Paper,49,19
406,9725-EZTEJ,17/03/2012,685917930,13/10/2012,12/11/2012,124.38,Yes,10/11/2012,Electronic,28,0
406,5573-KSOIA,30/09/2013,822444456,13/10/2012,12/11/2012,102.61,Yes,30/11/2012,Paper,48,18
818,3271-HYHDN,28/04/2013,1311607288,13/10/2012,12/11/2012,58.41,No,18/10/2012,Paper,5,0
391,9174-IYKOC,27/11/2012,6019130159,13/10/2012,12/11/2012,73.75,No,06/11/2012,Paper,24,0
406,4640-FGEJI,04/04/2013,1784835874,14/10/2012,13/11/2012,62.43,No,12/11/2012,Paper,29,0
406,6833-ETVHD,30/04/2012,1927022550,14/10/2012,13/11/2012,68.17,No,29/10/2012,Electronic,15,0
770,9928-IJYBQ,18/03/2012,3264536681,15/10/2012,14/11/2012,32.77,No,16/11/2012,Electronic,32,2
770,2687-XWAMA,03/04/2013,5320556174,15/10/2012,14/11/2012,57.88,No,20/10/2012,Paper,5,0
770,5592-UQXSS,31/12/2012,7218542419,15/10/2012,14/11/2012,46.64,No,08/11/2012,Paper,24,0
391,7209-MDWKR,09/10/2013,9537610455,15/10/2012,14/11/2012,55.85,No,18/11/2012,Paper,34,4
391,9014-WENVB,03/08/2013,6844525193,16/10/2012,15/11/2012,58.76,No,14/11/2012,Paper,29,0
391,2676-DZINU,19/10/2012,7244293293,16/10/2012,15/11/2012,69.58,No,30/10/2012,Paper,14,0
770,2687-XWAMA,03/04/2013,4706783878,17/10/2012,16/11/2012,84.13,No,29/10/2012,Paper,12,0
770,7050-KQLDO,29/09/2012,4728250241,17/10/2012,16/11/2012,72.67,No,25/10/2012,Electronic,8,0
897,3271-YDPUJ,02/04/2013,7934803012,17/10/2012,16/11/2012,63.96,Yes,28/11/2012,Paper,42,12
406,5164-VMYWJ,27/11/2013,1419983453,18/10/2012,17/11/2012,70.42,No,03/11/2012,Paper,16,0
391,1080-NDGAE,28/09/2012,5156029827,18/10/2012,17/11/2012,73.57,Yes,17/11/2012,Electronic,30,0
897,9286-VLKMI,13/02/2013,6630363984,18/10/2012,17/11/2012,53.68,No,28/10/2012,Paper,10,0
391,6632-CGYHU,08/01/2013,9052269765,18/10/2012,17/11/2012,98.61,No,07/11/2012,Paper,20,0
770,9323-NDIOV,09/07/2012,1069788528,19/10/2012,18/11/2012,20.23,No,18/11/2012,Electronic,30,0
818,8364-UWVLM,10/11/2012,1336288577,19/10/2012,18/11/2012,75.11,No,10/11/2012,Paper,22,0
770,9149-MATVB,30/04/2013,2197485330,19/10/2012,18/11/2012,45.61,No,10/11/2012,Paper,22,0
818,5613-UHVMG,31/05/2012,6678784921,19/10/2012,18/11/2012,74.37,No,15/11/2012,Electronic,27,0
770,2026-XLBER,12/11/2012,7685298565,19/10/2012,18/11/2012,62.31,No,05/11/2012,Paper,17,0
391,9212-BTDMX,22/04/2012,8682159283,19/10/2012,18/11/2012,45,No,31/10/2012,Electronic,12,0
406,9117-LYRCE,05/07/2013,41324194,21/10/2012,20/11/2012,57.17,No,30/11/2012,Paper,40,10
818,7946-HJDUR,21/02/2012,1316332735,21/10/2012,20/11/2012,41.84,No,16/11/2012,Electronic,26,0
406,8389-TCXFQ,24/08/2012,4821175485,21/10/2012,20/11/2012,42.87,No,06/11/2012,Electronic,16,0
391,8156-PCYBM,03/03/2012,7373872006,21/10/2012,20/11/2012,70.12,No,22/11/2012,Electronic,32,2
391,2676-DZINU,19/10/2012,7481115235,21/10/2012,20/11/2012,76.7,No,06/11/2012,Electronic,16,0
406,8389-TCXFQ,24/08/2012,1732794760,22/10/2012,21/11/2012,61.6,Yes,20/11/2012,Electronic,29,0
770,7228-LEPPM,30/04/2012,7979390388,22/10/2012,21/11/2012,34.49,No,02/12/2012,Electronic,41,11
406,9725-EZTEJ,17/03/2012,8260736009,22/10/2012,21/11/2012,93.24,Yes,11/11/2012,Electronic,20,0
897,9250-VHLWY,03/06/2013,9324391627,22/10/2012,21/11/2012,47.41,Yes,27/11/2012,Paper,36,6
770,6831-FIODB,08/05/2013,110122785,23/10/2012,22/11/2012,32.58,No,30/11/2012,Paper,38,8
406,4092-ZAVRG,19/05/2012,893342729,23/10/2012,22/11/2012,84.43,Yes,21/11/2012,Electronic,29,0
391,5920-DPXLN,11/11/2012,1441773397,23/10/2012,22/11/2012,69.11,No,09/11/2012,Paper,17,0
406,5284-DJOZO,11/09/2012,750477087,24/10/2012,23/11/2012,94.88,No,26/10/2012,Electronic,2,0
770,9149-MATVB,30/04/2013,1401167342,24/10/2012,23/11/2012,22.47,No,21/11/2012,Paper,28,0
406,4651-PMEXQ,04/07/2012,1631213514,24/10/2012,23/11/2012,77.71,No,17/11/2012,Electronic,24,0
391,3598-DNURW,29/08/2012,2637006256,24/10/2012,23/11/2012,46.32,No,07/11/2012,Electronic,14,0
391,0379-NEVHP,06/04/2013,3399547582,24/10/2012,23/11/2012,50.7,No,06/11/2012,Paper,13,0
818,6627-ELFBK,26/11/2012,15752855,25/10/2012,24/11/2012,72.27,Yes,28/11/2012,Paper,34,4
391,9841-XLGBV,03/01/2013,601606458,25/10/2012,24/11/2012,50.97,No,16/11/2012,Paper,22,0
391,6632-CGYHU,08/01/2013,3060840745,25/10/2012,24/11/2012,83.68,No,09/11/2012,Paper,15,0
406,8976-AMJEO,03/03/2012,3867618352,25/10/2012,24/11/2012,51.96,No,23/11/2012,Electronic,29,0
770,4460-ZXNDN,27/06/2013,4426647863,25/10/2012,24/11/2012,75.29,Yes,10/12/2012,Paper,46,16
391,5920-DPXLN,11/11/2012,8429016073,25/10/2012,24/11/2012,40.55,No,21/11/2012,Paper,27,0
406,5164-VMYWJ,27/11/2013,8718207011,25/10/2012,24/11/2012,65.2,No,11/11/2012,Paper,17,0
406,9117-LYRCE,05/07/2013,9729507797,25/10/2012,24/11/2012,61.31,No,25/11/2012,Paper,31,1
391,2125-HJDLA,22/05/2012,645045061,26/10/2012,25/11/2012,43.18,No,24/11/2012,Electronic,29,0
818,2824-HJQPP,04/09/2013,1266309366,26/10/2012,25/11/2012,46.05,No,17/11/2012,Paper,22,0
818,5875-VZQCZ,15/07/2013,1621429066,26/10/2012,25/11/2012,87.55,Yes,25/11/2012,Paper,30,0
406,9771-QTLGZ,10/12/2012,4519358354,26/10/2012,25/11/2012,49.25,Yes,14/11/2012,Paper,19,0
406,6833-ETVHD,30/04/2012,4982115880,26/10/2012,25/11/2012,47.52,No,18/11/2012,Electronic,23,0
406,3448-OWJOT,15/09/2012,8867732285,26/10/2012,25/11/2012,96.51,Yes,26/11/2012,Electronic,31,1
391,7209-MDWKR,09/10/2013,8951862221,26/10/2012,25/11/2012,74.92,No,25/11/2012,Paper,30,0
406,9725-EZTEJ,17/03/2012,9704617693,27/10/2012,26/11/2012,72.34,Yes,03/12/2012,Electronic,37,7
391,0379-NEVHP,06/04/2013,281287578,28/10/2012,27/11/2012,76.81,No,19/11/2012,Paper,22,0
406,9758-AIEIK,23/04/2012,2294449843,28/10/2012,27/11/2012,67.96,No,08/11/2012,Electronic,11,0
897,9460-VAZGD,10/08/2013,2771850469,28/10/2012,27/11/2012,45.13,No,22/11/2012,Paper,25,0
897,7372-CESLR,11/01/2013,2898287464,28/10/2012,27/11/2012,12.7,No,25/11/2012,Paper,28,0
391,5529-TBPGK,09/08/2013,1358969544,29/10/2012,28/11/2012,53.13,No,02/12/2012,Paper,34,4
391,2820-XGXSB,26/01/2012,1528493654,29/10/2012,28/11/2012,71.85,No,02/11/2012,Electronic,4,0
818,8102-ABPKQ,29/08/2013,3353183486,29/10/2012,28/11/2012,49.7,No,30/11/2012,Paper,32,2
770,9149-MATVB,30/04/2013,4004477846,29/10/2012,28/11/2012,25.83,No,27/11/2012,Paper,29,0
770,2026-XLBER,12/11/2012,8503873648,29/10/2012,28/11/2012,37.87,No,11/11/2012,Paper,13,0
818,5875-VZQCZ,15/07/2013,565497922,30/10/2012,29/11/2012,60.8,No,24/11/2012,Paper,25,0
406,5164-VMYWJ,27/11/2013,3359614666,30/10/2012,29/11/2012,56.93,No,17/11/2012,Paper,18,0
391,0709-LZRJV,20/06/2013,3707879583,30/10/2012,29/11/2012,70.82,No,29/11/2012,Paper,30,0
391,8156-PCYBM,03/03/2012,270702396,31/10/2012,30/11/2012,50.24,No,25/11/2012,Electronic,25,0
406,7600-OISKG,19/07/2013,2265242643,31/10/2012,30/11/2012,70.07,Yes,07/12/2012,Paper,37,7
770,0625-TNJFG,15/08/2013,3945949225,31/10/2012,30/11/2012,37.9,No,15/11/2012,Paper,15,0
406,1447-YZKCL,10/08/2012,5536234391,01/11/2012,01/12/2012,61.2,No,10/12/2012,Electronic,39,9
818,5613-UHVMG,31/05/2012,6238372501,01/11/2012,01/12/2012,74.03,No,09/12/2012,Electronic,38,8
406,6833-ETVHD,30/04/2012,9633035865,01/11/2012,01/12/2012,78.81,No,25/11/2012,Electronic,24,0
770,9928-IJYBQ,18/03/2012,277331044,02/11/2012,02/12/2012,73.25,No,26/11/2012,Electronic,24,0
406,4640-FGEJI,04/04/2013,940363147,02/11/2012,02/12/2012,99.34,No,05/12/2012,Paper,33,3
770,9928-IJYBQ,18/03/2012,2652788570,02/11/2012,02/12/2012,56.53,No,09/12/2012,Electronic,37,7
406,7245-CKNCN,04/06/2012,3191043730,02/11/2012,02/12/2012,61.57,No,18/11/2012,Electronic,16,0
406,0783-PEPYR,27/11/2013,3720515641,02/11/2012,02/12/2012,62.27,No,04/12/2012,Paper,32,2
770,3831-FXWYK,08/03/2013,5485299924,02/11/2012,02/12/2012,74.47,No,17/12/2012,Paper,45,15
406,4651-PMEXQ,04/07/2012,641122100,03/11/2012,03/12/2012,49.01,No,28/11/2012,Electronic,25,0
406,4632-QZOKX,19/03/2013,5025604819,03/11/2012,03/12/2012,64.04,Yes,26/12/2012,Paper,53,23
897,6177-VTITE,26/10/2012,9712383291,03/11/2012,03/12/2012,22.26,No,15/11/2012,Electronic,12,0
406,6833-ETVHD,30/04/2012,57081728,04/11/2012,04/12/2012,86.65,No,29/11/2012,Electronic,25,0
391,5920-DPXLN,11/11/2012,990527729,04/11/2012,04/12/2012,58.73,No,09/12/2012,Paper,35,5
770,7856-ODQFO,05/08/2012,1123460834,04/11/2012,04/12/2012,30.4,No,24/11/2012,Electronic,20,0
897,9286-VLKMI,13/02/2013,2468958629,04/11/2012,04/12/2012,25.05,No,15/11/2012,Paper,11,0
770,2447-JCFGW,31/07/2012,6946879920,04/11/2012,04/12/2012,37.49,No,23/11/2012,Electronic,19,0
770,3831-FXWYK,08/03/2013,8808258474,04/11/2012,04/12/2012,66.03,No,05/12/2012,Paper,31,1
406,7600-OISKG,19/07/2013,1212195050,05/11/2012,05/12/2012,87.51,Yes,29/11/2012,Paper,24,0
897,7654-DOLHO,04/04/2012,4071851382,05/11/2012,05/12/2012,32.36,No,09/12/2012,Electronic,34,4
770,7758-WKLVM,06/02/2012,6714694728,05/11/2012,05/12/2012,41.61,Yes,30/12/2012,Electronic,55,25
818,1604-LIFKX,16/03/2013,7584011927,05/11/2012,05/12/2012,68.61,No,15/12/2012,Paper,40,10
406,4640-FGEJI,04/04/2013,5531824498,06/11/2012,06/12/2012,95.58,No,06/12/2012,Paper,30,0
897,8690-EEBEO,05/12/2012,9375684651,06/11/2012,06/12/2012,50.27,No,11/12/2012,Paper,35,5
818,7695-NKUXM,21/11/2012,42511106,07/11/2012,07/12/2012,50.02,No,18/11/2012,Paper,11,0
897,6296-UKEUZ,26/11/2012,497305913,07/11/2012,07/12/2012,54.74,Yes,29/11/2012,Paper,22,0
406,7245-CKNCN,04/06/2012,2548747107,07/11/2012,07/12/2012,73.82,No,20/11/2012,Electronic,13,0
391,9841-XLGBV,03/01/2013,6505128561,07/11/2012,07/12/2012,17.85,No,02/12/2012,Paper,25,0
391,6160-HCSFI,10/01/2013,6525526692,07/11/2012,07/12/2012,62.31,No,28/11/2012,Paper,21,0
897,9883-SDWFS,08/07/2013,7793237120,08/11/2012,08/12/2012,11.44,Yes,01/01/2013,Paper,54,24
391,2125-HJDLA,22/05/2012,672948510,09/11/2012,09/12/2012,57.37,No,05/12/2012,Electronic,26,0
406,9725-EZTEJ,17/03/2012,2254968962,10/11/2012,10/12/2012,87.43,Yes,23/12/2012,Electronic,43,13
770,6831-FIODB,08/05/2013,9821427141,10/11/2012,10/12/2012,11.79,No,10/12/2012,Paper,30,0
406,8976-AMJEO,03/03/2012,915133709,11/11/2012,11/12/2012,59.8,No,07/12/2012,Electronic,26,0
406,9117-LYRCE,05/07/2013,1035721042,11/11/2012,11/12/2012,11.13,No,17/12/2012,Paper,36,6
391,6708-DPYTF,02/08/2012,3228259319,11/11/2012,11/12/2012,94.19,No,15/12/2012,Electronic,34,4
897,6177-VTITE,26/10/2012,9215826735,11/11/2012,11/12/2012,54.3,No,01/12/2012,Electronic,20,0
818,5875-VZQCZ,15/07/2013,9544605433,11/11/2012,11/12/2012,57.87,No,04/12/2012,Paper,23,0
406,6833-ETVHD,30/04/2012,1254790458,12/11/2012,12/12/2012,72.88,No,25/11/2012,Electronic,13,0
391,5529-TBPGK,09/08/2013,2620239474,12/11/2012,12/12/2012,76.12,Yes,23/12/2012,Paper,41,11
818,8364-UWVLM,10/11/2012,3014047428,12/11/2012,12/12/2012,92.03,No,08/12/2012,Electronic,26,0
770,2447-JCFGW,31/07/2012,4194772390,12/11/2012,12/12/2012,64.82,No,02/12/2012,Electronic,20,0
406,3448-OWJOT,15/09/2012,6438106557,12/11/2012,12/12/2012,84.89,Yes,12/12/2012,Electronic,30,0
897,0688-XNJRO,24/06/2012,2745672878,14/11/2012,14/12/2012,23.05,No,25/12/2012,Electronic,41,11
770,5592-UQXSS,31/12/2012,6656581289,14/11/2012,14/12/2012,60.03,No,12/12/2012,Paper,28,0
770,6077-FDQRK,11/09/2012,8200853537,14/11/2012,14/12/2012,60.66,No,29/11/2012,Electronic,15,0
770,0706-NRGUP,09/04/2013,8449889683,14/11/2012,14/12/2012,20.61,No,09/12/2012,Paper,25,0
818,9181-HEKGV,16/10/2013,9868438489,14/11/2012,14/12/2012,84.68,No,15/12/2012,Paper,31,1
391,2676-DZINU,19/10/2012,2742482273,15/11/2012,15/12/2012,55.93,Yes,06/12/2012,Electronic,21,0
897,9883-SDWFS,08/07/2013,6959534505,15/11/2012,15/12/2012,10.36,No,08/12/2012,Paper,23,0
897,3676-CQAIF,29/07/2013,9343302864,15/11/2012,15/12/2012,50.33,No,23/12/2012,Paper,38,8
406,5164-VMYWJ,27/11/2013,9468928435,15/11/2012,15/12/2012,62.62,No,04/12/2012,Paper,19,0
818,7695-NKUXM,21/11/2012,5609216425,16/11/2012,16/12/2012,69.4,No,29/11/2012,Paper,13,0
897,0688-XNJRO,24/06/2012,7152757733,16/11/2012,16/12/2012,39.39,Yes,03/01/2013,Electronic,48,18
897,1168-BEASA,06/11/2013,8223221939,16/11/2012,16/12/2012,84.22,Yes,28/12/2012,Paper,42,12
391,3598-DNURW,29/08/2012,8342469093,16/11/2012,16/12/2012,46.07,No,23/11/2012,Electronic,7,0
770,0465-DTULQ,04/03/2013,8875015994,16/11/2012,16/12/2012,76.21,No,20/12/2012,Paper,34,4
818,5613-UHVMG,31/05/2012,764361492,17/11/2012,17/12/2012,63.8,Yes,05/01/2013,Electronic,49,19
406,4651-PMEXQ,04/07/2012,4329916813,17/11/2012,17/12/2012,63.85,No,12/12/2012,Electronic,25,0
897,8942-ERSWK,11/01/2013,5804051179,17/11/2012,17/12/2012,29.41,No,03/12/2012,Paper,16,0
406,7938-EVASK,15/12/2012,7117316793,17/11/2012,17/12/2012,62.17,No,04/01/2013,Paper,48,18
391,1080-NDGAE,28/09/2012,9745775106,17/11/2012,17/12/2012,64.09,No,05/12/2012,Electronic,18,0
818,8102-ABPKQ,29/08/2013,4145307595,18/11/2012,18/12/2012,74.55,Yes,04/01/2013,Paper,47,17
770,6077-FDQRK,11/09/2012,4639183363,18/11/2012,18/12/2012,53.39,No,03/12/2012,Electronic,15,0
818,2824-HJQPP,04/09/2013,5210865686,18/11/2012,18/12/2012,51.6,No,05/12/2012,Paper,17,0
406,2621-XCLEH,24/09/2012,7619716138,18/11/2012,18/12/2012,86.39,Yes,01/02/2013,Electronic,75,45
391,5920-DPXLN,11/11/2012,7862469216,18/11/2012,18/12/2012,56.02,No,10/12/2012,Electronic,22,0
818,6627-ELFBK,26/11/2012,8711368352,18/11/2012,18/12/2012,80.49,Yes,25/12/2012,Paper,37,7
818,8102-ABPKQ,29/08/2013,9941572096,18/11/2012,18/12/2012,74.16,Yes,02/01/2013,Paper,45,15
818,3271-HYHDN,28/04/2013,1575926929,19/11/2012,19/12/2012,61.52,No,25/11/2012,Paper,6,0
770,7856-ODQFO,05/08/2012,4326179452,19/11/2012,19/12/2012,27.62,Yes,22/12/2012,Electronic,33,3
